r1,r2,r3,r4,r5,r6,member,group_id
0.022020925577207258,1.7246781805388163,1.233619298270897,0.3557441089408476,0.0,0.0,86764032,10017702
0.274930462191196,0.0,0.0,2.3952172680965864e-05,0.0,0.3730549351277242,61811712,10017702
0.11569448056419489,1.1410180130385663,2.0187593396906345,0.22106682931636226,0.16081087451498535,0.2576215213835736,116736002,10017702
0.13502025065235382,0.0,0.0,3.383602312256645e-05,0.0,0.24884582047473383,185603585,10017702
0.3438085152390642,0.0,0.001216274672391681,0.0,0.0,0.4660418950391037,185034756,10017702
0.8456336077586899,0.0,0.0,0.0,0.0,0.5999601629964763,133288452,10017702
0.315538894074837,0.0,0.0,0.0003757016977228921,0.0,0.2587154085563252,205720071,10017702
1.1303949320099305,3.1938241321098046,0.48783144727604977,0.08521926873436352,0.034159058060509555,0.5955815539891712,173123592,10017702
1.505473563851118,0.0,0.0,0.0004071015197806997,0.0,0.39055693739092096,50256912,10017702
2.2643247241930866,0.0,0.0,0.00036091532526449585,0.0,0.43430915529044284,120500242,10017702
0.8069682121411372,3.0871473566107825,0.24432078616497038,0.19678666860436372,0.05401204471239736,0.5500185277725748,10811923,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,195090451,10017702
0.3864921930928002,0.0,0.0,0.00042514548610645444,0.0,0.29555085235868783,210776594,10017702
0.9530046603706962,0.0,0.0012098214257827982,0.0,0.0,0.6315429957645013,8475158,10017702
0.3498258244339619,0.0,0.0,0.0004490167303908589,0.0,0.3066166968972496,212153366,10017702
0.15439776337575523,1.5450962732117335,1.5868547659840717,0.3615989919747449,0.0582280062539361,0.24628530524751102,105760792,10017702
0.17176438008660236,0.0,0.0,0.0003531076718693063,0.0,0.2313351300338891,133620762,10017702
0.02300239915355723,1.6761441970681232,1.519176328929847,0.03788837731956889,0.0022004388568524005,0.0,127007772,10017702
0.11013692254363262,2.0713502428986974,0.12784661152517907,5.872344522124541,0.0030638466339784477,0.22927897015012857,66595362,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,138346532,10017702
0.0367911792333927,0.3343134926399284,2.182052054032378,1.3303145450256995,1.582895540710858,0.03059611379071712,122713642,10017702
0.3323982798977631,1.6748854526290744,1.5274125240715701,0.0,0.0006344497454165206,0.43711512170474204,16334891,10017702
0.10226502126556263,0.0,0.0,0.00024427884514816695,0.0,0.158468205692134,49687082,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,200848433,10017702
3.778786223526227,0.0,0.0,0.0,0.0,0.6190941988722285,193863732,10017702
0.828539474549662,1.310741131769015,1.5698566816657644,0.30319412791844713,0.19126552817886616,0.6190450100654916,105161782,10017702
0.919189414275349,2.837799291929045,0.5811387199139944,0.38926289503217804,0.02576476255751232,0.33526869734921333,182592567,10017702
0.2730144939897211,0.0,0.002146774616850635,0.0,0.0,0.4264985358884613,88918072,10017702
0.5136662109087836,2.216726384706474,0.6936343200306989,0.08130631625759858,0.25049909609137694,0.5703767265991482,138438202,10017702
0.06841103897078553,0.0,0.0,0.00015328039093791376,0.0,0.09983761790125892,199988796,10017702
1.8909387249734855,0.0,0.0,0.0,0.0,0.7300971618178739,33256512,10017702
0.6725066842008376,0.0,0.0,0.0005330104835058215,0.0,0.3883402330297871,184902209,10017702
0.17312597320884765,0.044657045366655615,2.292599309599991,0.9112592131138284,2.7784942064921836,0.28024804314558227,108852802,10017702
0.16555145615209063,1.4057368329534965,1.0629286298003133,2.7793459702860823,0.38796401577224104,0.3455055234949151,130850882,10017702
0.30647934818113176,2.8387421616211816,0.4521850671677143,0.1966548607220993,0.045779519504707974,0.33822762074975216,191134280,10017702
2.360636138283766,0.0,0.0,0.0,0.0,0.7621039563101953,93782092,10017702
0.10226502126556263,0.0,0.0,0.00024427884514816695,0.0,0.158468205692134,182984270,10017702
0.27881610214813896,0.0,0.0,0.0004018775057934001,0.0,0.2711795319801923,11459662,10017702
1.3863106057979762,3.802366458407476,0.0011916920346020771,0.09486226369111946,0.07158064861375503,0.6325695340473005,87626322,10017702
0.7728817343887138,0.0,0.0016991668785228688,0.0,0.0,0.6111944513459218,182253652,10017702
0.3091675574503791,0.0,0.0,0.0,0.0,0.4270562349980932,144855642,10017702
0.06841103897078553,0.0,0.0,0.00015328039093791376,0.0,0.09983761790125892,10422364,10017702
0.11816835523256215,1.457078769479444,1.3655665095548637,0.45951070011693784,0.13411853663474524,0.26408618236999903,92366942,10017702
0.7725369101887861,0.0,0.0014855358469758888,0.0,0.0,0.6186899619196883,14198878,10017702
0.13396283396446565,0.0,0.0009081891681518791,0.0,0.0,0.27589578764986233,11861604,10017702
0.34696999574777654,0.0,0.0,1.6758214748715475e-05,0.0,0.3845502297412463,14196328,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,166155372,10017702
0.06026187799843212,2.2475862725602775,0.5259835811253042,0.5399206885500556,0.044039105676361455,0.04833691335779154,196393069,10017702
0.24230449489681544,0.0,0.0,0.0004194276426912093,0.0,0.2784100862812865,129298542,10017702
0.3112919769320757,0.37160631930270716,2.187312730842787,1.1291942538082906,1.6201463165903962,0.472263730667901,89076852,10017702
0.016412450732169393,0.9808216387914731,2.0767975512522616,0.18940045323556454,0.35565220756847343,0.0,109761142,10017702
5.365679944413407,0.0,0.0,0.0,0.0,0.794703904625383,42334842,10017702
0.5593061436319867,0.0,0.0035255443042888756,0.0,0.0,0.5165971379417065,62269562,10017702
0.13448325343870654,0.8264993258259054,1.684829988438895,1.733196034061092,0.9183669451253591,0.338266228023113,121368192,10017702
0.10226502126556263,0.0,0.0,0.00024427884514816695,0.0,0.158468205692134,101491842,10017702
0.2377696780727558,0.0,0.001752080725939394,0.0,0.0,0.39920935837872973,150768772,10017702
0.42209805734124406,0.0,0.0,0.0004445897063794671,0.0,0.3107663804005981,162771592,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,183236747,10017702
0.7742565932969814,0.0,0.0,0.0,0.0,0.5745408937505864,184270987,10017702
1.9273684049981652,0.0,0.0,0.0,0.0,0.7272903837346885,183935631,10017702
0.25790321563357865,1.4835382331148281,1.6219210519684424,0.34279856496564654,0.10805554247933112,0.3748086478559729,103630482,10017702
0.16996255279738512,0.0,0.0,8.038291311604479e-05,0.0,0.28050571470610514,11461784,10017702
0.20114667566586264,0.0,0.0024051225012180293,0.0,0.0,0.41226962653767524,152366232,10017702
0.001277976058119385,0.6465794336472711,2.1474364730327173,1.5344577396211858,0.7643666800746977,0.0,111840922,10017702
0.10226502126556263,0.0,0.0,0.00024427884514816695,0.0,0.158468205692134,182794394,10017702
0.5579687068228852,0.0,0.0,0.0,0.0,0.5487817288363884,185241752,10017702
0.8181108712753402,0.0,0.0,0.00048087295808709287,0.0,0.3703776354553867,212593816,10017702
0.9186117950171476,0.0,0.00038691793869540864,0.0,0.0,0.583575063443545,10410650,10017702
0.3133529365052997,0.0,0.0,0.00046498540715329644,0.0,0.3128877106863444,201625760,10017702
0.42723435060579734,0.0,0.0,0.0002348018670488191,0.0,0.1834789918285217,198881440,10017702
23.164822406270908,1.625882645319834,1.0468433308203409,0.4475563431450578,0.07557584469104853,0.09613378176216589,6348970,10017702
0.3817509594385361,0.0,0.0,0.0,0.0,0.4228877681043866,16713901,10017702
3.4412682743659815,3.1885783987903933,0.25593367839992687,0.4836906634088947,0.03786407267641455,0.7257903771104309,63477422,10017702
0.5488494895823925,1.5092358483936086,1.3411548264289586,0.23451305742211262,0.0898120970457154,0.432285703494633,5479604,10017702
0.13123268167997287,3.0283788751841674,0.4457596710549756,0.0736186213943221,0.08248022296818976,0.22006628501328726,135323322,10017702
4.874717419809098,0.0,0.0,0.0,0.0,0.3707250213400446,201564865,10017702
0.7405551668511985,0.0,0.0,0.0,0.0,0.5052943529442729,175298242,10017702
0.13682207794157106,0.0,0.0,0.00030656078187582753,0.0,0.19967523580251784,206791875,10017702
0.000736704557004445,0.0,2.578852060413663,0.9516513158715987,2.463569883138458,0.0,109733572,10017702
2.246133334975465,2.8353829886837048,0.45828458643150216,0.19528441040694336,0.04325490801173463,0.7563842480528646,190870724,10017702
0.061712447602797094,2.435009525762408,0.5503305537608469,0.20008568580221037,0.04711353465437853,0.09829762218273773,182949579,10017702
1.1355197987792354,0.0,0.0,0.0,0.0,0.5989770590190898,37715662,10017702
0.31427239361907694,0.0,0.0,0.0004274309079607159,0.0,0.29010176586415,198469842,10017702
0.8072718983153012,0.0,0.0030053142919379697,0.0,0.0,0.654675724084632,4547797,10017702
0.4537232683197625,0.0,0.002756753971731197,0.0,0.0,0.43644955712499284,3914970,10017702
0.5966339915118647,0.0,0.0,0.0,0.0,0.4824504485861662,73941212,10017702
0.13396500241081954,7.438906651231779e-06,0.0,0.0,0.0,0.27760713712310603,101652192,10017702
1.2028477835278222,2.136850184834252,0.37178085724761606,4.602044250942206,0.05794274512430424,0.34316192447337207,97446112,10017702
0.5766416608202176,1.41898981933187,0.8930565850306337,1.0825519068393348,0.2703826732523586,0.5075247173559725,91127522,10017702
0.1302695649135596,2.4807014389834565,0.5511408901866051,0.1864119886131316,0.04638558312758695,0.1975911810012649,80241892,10017702
3.1293189638386605,0.0,0.0,5.429278959594221e-05,0.0,0.5449415009434312,10801895,10017702
0.281919269907137,0.0,0.0,0.000275131071018446,0.0,0.19427696820528642,9940711,10017702
0.30010948097520057,1.9865788573615608,0.9706199480342024,0.30144876300188983,0.0,0.36988466998346736,36394732,10017702
0.4204585891640911,0.0,0.0,0.0005115524884522666,0.0,0.35139560699811256,97683692,10017702
0.3801758765615094,0.0,0.0009281579991816472,0.0,0.0,0.46069136890879264,12758768,10017702
0.16996255279738512,0.0,0.0,8.038291311604479e-05,0.0,0.28050571470610514,126660342,10017702
0.3457716505038112,0.0,0.0016699460759913097,0.0,0.0,0.4172762152433378,2787596,10017702
0.3186902197666081,0.0,0.0,0.0002469882902416104,0.0,0.18061939705832858,199577358,10017702
0.4204585891640911,0.0,0.0,0.0005115524884522666,0.0,0.35139560699811256,120322322,10017702
0.0856851536839564,1.3533231209367933,1.7898539440035988,0.12333212580855805,0.05981229932171349,0.17481705693223643,96583452,10017702
1.3846838824436472,0.0,0.00010424728709757497,0.0,0.0,0.7096778330059409,3486495,10017702
0.10226502126556263,0.0,0.0,0.00024427884514816695,0.0,0.158468205692134,11479331,10017702
0.5311518572486905,0.0,0.0,0.00041158625287003467,0.0,0.30099537925405856,208881443,10017702
0.20409410826621743,0.0,0.0,0.0,0.0,0.33488927416891134,184523562,10017702
0.3698146611249727,1.3332766966869987,1.7910729947202872,0.029054072468404427,0.15433098936665157,0.33863870803404333,12777264,10017702
0.4258063040243957,0.0,0.0,0.0002931293011233678,0.0,0.21886877795314646,212699444,10017702
0.05073544543508345,1.1697994561914764,1.8994736382117987,0.11860290297959353,0.2060423881199644,0.11650272974890545,106375992,10017702
0.5960681488653526,0.0,0.0005196075878051708,0.0,0.0,0.49918762785057746,12332344,10017702
0.7064075080343353,0.0,0.0,8.54645056366106e-05,0.0,0.4513916444866337,42143032,10017702
0.2217012914027393,1.4228480058082162,1.5261916932627964,0.34232663005563513,0.2944601120863791,0.38645721912832687,108630842,10017702
0.10226502126556263,0.0,0.0,0.00024427884514816695,0.0,0.158468205692134,128462652,10017702
0.13682207794157106,0.0,0.0,0.00030656078187582753,0.0,0.19967523580251784,202374973,10017702
0.41479964628941635,2.6791491953686717,0.5846381790515301,0.1375286161631025,0.034541954905741155,0.33435680750050306,120934212,10017702
0.016492050253765694,0.958182177114051,2.108822511020869,0.14838045621936793,0.40679957499193753,0.0,109781832,10017702
0.745163006262731,0.0,0.0,0.0005128956415085784,0.0,0.3829714363858436,199504713,10017702
0.7772679809323447,0.0,0.0,0.0,0.0,0.4930708638171257,103734092,10017702
1.7729434140185363,1.6096402703590047,1.2943120921613362,0.16879121926740986,0.13727638612397997,0.6472229804260263,12777293,10017702
0.7080174916346794,0.0,0.0,0.0005563372242506777,0.0,0.405911454774033,85800272,10017702
0.601394998381198,0.0,0.0,0.0004900358788683432,0.0,0.3554299238198742,25148752,10017702
0.23787013103698637,2.4343668839646155,0.551937033826079,0.1521121227038945,0.047863289552086914,0.2282744096946568,183893331,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,10868567,10017702
0.4204585891640911,0.0,0.0,0.0005115524884522666,0.0,0.35139560699811256,44551512,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,210316640,10017702
0.3566397576391471,0.7276588054384959,2.29911291893214,0.21009275471032562,0.613195137200345,0.5064347315499703,99473762,10017702
1.7504844593649878,0.0,6.0194606695931476e-05,0.0,0.0,0.6206938156752971,40083812,10017702
0.19663032349200643,2.7748483158023167,0.38090842218599036,0.3564323362194276,0.09602485791999049,0.34177699359433505,140696422,10017702
0.8660971555194296,1.0522578896939985,2.043578380300012,0.06476565485700163,0.3105786803423766,0.5505041754085509,3192682,10017702
0.13299132025385924,0.0,0.0011454755119672594,0.0,0.0,0.302440127118933,187008884,10017702
0.48310415948862706,2.1775135314201113,0.7337325998299115,0.20095320628130114,0.07846840097919545,0.39668225189164297,179529092,10017702
0.8484087459625741,0.0,0.0,0.0,0.0,0.5285884523124201,11999623,10017702
0.4204585891640911,0.0,0.0,0.0005115524884522666,0.0,0.35139560699811256,204027789,10017702
0.11764398721572271,1.2920119292318994,1.4909511712096324,0.40446982489558164,0.18543100904383225,0.2644874677944904,52670872,10017702
0.48132586475022265,2.5030072443314535,0.5375519854964897,0.3608796459743496,0.0441523510024454,0.4404537386456151,186043289,10017702
0.008229484203624767,2.0079721543779416,0.0,6.175756715484455,0.06539650756693946,0.0,195513757,10017702
0.34320239606578296,0.0,0.0015002059227643646,0.0,0.0,0.4824577627038041,11910046,10017702
2.4288805100991535,2.5033019085546786,0.4292421623977655,0.3935659865724118,0.04832146024645753,0.6680188373046357,105796512,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,94280612,10017702
0.745163006262731,0.0,0.0,0.0005128956415085784,0.0,0.3829714363858436,95734692,10017702
0.7356575329528414,0.0,0.0018717205925922644,0.0,0.0,0.6356984672422304,11315110,10017702
0.5643557344407737,0.0,0.0,0.0005291377362410694,0.0,0.37573684244808847,207227813,10017702
0.06746116808937139,0.05512738518117159,2.4767556981108645,0.9808416967436108,2.407249675020113,0.16673235015009458,109603752,10017702
0.05580698171230848,1.9047963340187513,1.0567591062538737,0.2522670286667293,0.18371951026070898,0.12198917907478198,86789032,10017702
0.23104030442208673,2.4341262652298594,0.5579484365465733,0.14948970502284234,0.046489174159634924,0.4112320410258205,116572072,10017702
1.0866275611237939,1.559280222773669,0.4253443747531846,4.57166391345557,0.1688818640613515,0.5436878575701375,185014184,10017702
0.24230449489681544,0.0,0.0,0.0004194276426912093,0.0,0.2784100862812865,79639982,10017702
0.08708869114288727,1.6754064223593885,1.5246902931040744,0.027567157304025265,0.0010417323290463948,0.22147209686430727,11834799,10017702
1.0197046809062407,1.6610186074565017,0.2690600729434215,4.931316509454543,0.11650855576255927,0.340631455962464,10310067,10017702
0.30953241027109335,0.0,0.0,0.0,0.0,0.4156788473745287,96902582,10017702
0.33730900595050006,2.2330431208114585,0.7110618106082004,0.2064873573400371,0.08548984701023485,0.4216375003025393,85602232,10017702
0.2263220820034085,1.822254711453877,0.7616248101986692,0.45087523772761834,0.21583061718706978,0.4009393693393407,184687544,10017702
0.5645232777894919,0.24369016928092407,2.634141385112422,0.22105475297798866,1.501486499168814,0.6370564371286724,51381692,10017702
0.5598331410979092,0.0,0.0002794501432958739,0.0,0.0,0.49656871787039997,193950660,10017702
0.38185243165014443,0.0,0.0,7.802164911814546e-05,0.0,0.4161148602330848,115545542,10017702
3.562750449220573,0.0,0.0,0.0,0.0,0.585868169066642,196483014,10017702
0.0362159306151999,0.0,0.0,0.0,0.0,0.0,109070792,10017702
0.16603006488913838,0.0,0.003568777976098102,0.0,0.0,0.38373586865542036,76791242,10017702
0.315538894074837,0.0,0.0,0.0003757016977228921,0.0,0.2587154085563252,201205708,10017702
0.5921775773495771,0.0,0.0032632113131183214,0.0,0.0,0.5992205409554211,32384462,10017702
0.2065277166091882,0.0,0.0,6.064530082960604e-05,0.0,0.2719479241330095,146442702,10017702
0.6598011101098477,2.679865298884994,0.590209053231728,0.03792666218048925,0.03730076886397907,0.5821989341030096,4601814,10017702
1.8336441393997116,0.0,0.0,0.0002668721701507376,0.0,0.3362345840334439,206241242,10017702
0.0,0.787009102988894,1.1244702551548371,2.5517207465955494,0.8050262323049304,0.0,130641372,10017702
1.2077166161661903,0.0,0.0,0.0,0.0,0.6006433571081847,188275177,10017702
0.5963853396757227,0.0,0.0002931600014147533,0.0,0.0,0.48832442258211517,10171882,10017702
0.8630074016776065,1.4031669997603886,1.1825497110804057,0.7999084694351158,0.2720867013003592,0.6138274309849859,3922416,10017702
2.5893227222483786,0.0,0.0,0.0003502673961546505,0.0,0.45860947462025137,195799034,10017702
0.34899831303156237,0.0,0.0,0.0004828157796641801,0.0,0.3271240472372245,12867071,10017702
